content_hash_id,refresh_score,gsc_clicks,gsc_impressions,gsc_avg_position,days_since_update,priority
content_30991dc6ab5892dd,0.0,0,0,,13,Low
content_2a7ef2d5d3143c6f,0.0,0,0,,13,Low
content_c325d78330052d5e,0.0,0,0,,13,Low
content_00924bcd97e2d0fe,0.0,0,0,,13,Low
content_f6a5b52f238a0277,0.0,0,0,,13,Low
content_10f26fc0e248e600,0.0,0,0,,13,Low
content_d416e6a4abc8e767,0.0,0,0,,13,Low
content_b5a8fcec21d1ea3c,0.0,0,0,,13,Low
content_5de0e47ce001ad6b,0.0,0,0,,13,Low
content_2ec7e3f3521d49fd,0.0,0,0,,13,Low
content_5635f91c27da352a,0.0,0,0,,13,Low
content_0086467d3e038a86,0.0,0,0,,13,Low
content_d264ed8e6e82f32c,0.0,0,0,,13,Low
content_50051214ef739217,0.0,0,0,,13,Low
content_d11896faeb42ef36,0.0,0,0,,13,Low
content_7368e3d1c8e7ee04,0.0,0,0,,13,Low
content_4b437cbc40cb64a8,0.0,0,0,,13,Low
content_c29a3a718b6a0856,0.0,0,0,,13,Low
content_5d9609b6c8c06d02,0.0,0,0,,13,Low
content_77c9e0ca733da51c,0.0,4,228,12.706140350877194,-13,Low
content_c7b2ef4790af93ae,0.0,2,176,11.005681818181818,-28,Low
content_a08657d538c308ae,0.0,0,0,,13,Low
content_52aff09ba95fc0c6,0.0,0,0,,1,Low
content_754995d968bbdcdc,0.0,0,0,,13,Low
content_67b2ff9c8e3270cd,0.0,0,0,,-29,Low
content_7a8f733387ca8220,0.0,0,0,,-29,Low
content_530f133c6368ffd0,0.0,0,0,,13,Low
content_f7b9f212d68536e1,0.0,0,0,,-29,Low
content_7845aa83a07cb2d8,0.0,0,0,,13,Low
content_d3bb2942f0a49ef9,0.0,0,0,,13,Low
content_d0748d99141b2bf5,0.0,0,0,,-29,Low
content_1a63e51e8b8811ac,0.0,0,0,,1,Low
content_3adcc68f2fb398b3,0.0,0,0,,-29,Low
content_9d1d7f2da4944b69,0.0,0,0,,13,Low
content_27f6226fd974d964,0.0,0,0,,13,Low
content_1eabf26999948414,0.0,0,0,,-29,Low
content_1b2788f081ea4655,0.0,0,0,,-29,Low
content_78a08db2b4939d84,0.0,0,0,,-29,Low
content_65e13ab79ba230cd,0.0,0,0,,-29,Low
content_4ee2147b24bdcbc1,0.0,0,0,,-29,Low
content_443d31fadea7852c,0.0,0,0,,-29,Low
content_ea542c08e0d91cb6,0.0,0,0,,-29,Low
content_b30b5ab9c7a6ed99,0.0,4,280,17.639285714285716,-13,Low
content_a7e7c9cd0f376293,0.0,0,0,,1,Low
content_9802c5bc7c1dc779,0.0,0,0,,13,Low
content_e5038ba23c37e5c0,0.0,0,0,,13,Low
content_23125d49403e3a4c,0.0,0,0,,13,Low
content_34dc8aa1ce9eae8a,0.0,0,0,,-29,Low
content_fba7fb6b7fe1f3d1,0.0,0,0,,-29,Low
content_c0b4e23937bc163f,0.0,0,0,,-29,Low
content_3a46de3bcddde77f,0.0,0,0,,-29,Low
content_cd9ffdb7e61f428c,0.0,0,0,,-29,Low
content_0df3a984e59f4361,0.0,0,0,,13,Low
content_a901bcbf08a7c632,0.0,0,0,,13,Low
content_abc15db06ad27314,0.0,0,0,,13,Low
content_f0445e9c846d0cdf,0.0,0,0,,1,Low
content_e136e926ff8f2ea3,0.0,0,0,,13,Low
content_a76c84ab8840b4c3,0.0,0,0,,-29,Low
content_b53d42a8c7eae32f,0.0,0,0,,13,Low
content_4051f786ea2397fc,0.0,0,0,,13,Low
content_a8fa137d3cd2a066,0.0,0,0,,13,Low
content_f8e2a0170a54cd92,0.0,0,0,,13,Low
content_94b687e9c56677bd,0.0,0,0,,13,Low
content_31aec9015fcbe80c,0.0,0,0,,13,Low
content_d930b1b6a35f5456,0.0,0,0,,13,Low
content_bd32d69daca32f02,0.0,0,0,,-29,Low
content_c1346c0d0d4b84e9,0.0,0,0,,13,Low
content_f864768716a39b4b,0.0,0,0,,13,Low
content_8c540e52d3ca2309,0.0,0,0,,-29,Low
content_ff96ecbc5eabd0f6,0.0,0,0,,-29,Low
content_d1bf7ba4f996ecb1,0.0,0,0,,13,Low
content_2211eca6d27b9574,0.0,0,0,,13,Low
content_6755ad09eae57b59,0.0,0,0,,1,Low
content_8bde91bc34f8bc3d,0.0,0,0,,13,Low
content_f806e5b1f8d7fe80,0.0,0,0,,-29,Low
content_92d36a510aedd08e,0.0,0,0,,-29,Low
content_00a5c842cd3a550b,0.0,0,0,,-29,Low
content_bccfa61d2f33600e,0.0,0,0,,-29,Low
content_5ff04ae9cde125c8,0.0,0,0,,13,Low
content_79eae259601ab82d,0.0,0,0,,-29,Low
content_b5c2e71e9038b7d0,0.0,0,0,,13,Low
content_9b7c05dd02d2b45e,0.0,0,0,,13,Low
content_5b919cd24b8476ee,0.0,0,0,,-29,Low
content_8eab0dab0beb0913,0.0,0,0,,13,Low
content_8d6d1672bcb43acf,0.0,0,0,,1,Low
content_c9956ade7ffe4db1,0.0,0,0,,13,Low
content_04b184de57226101,0.0,0,0,,13,Low
content_4d486c562d5dcde3,0.0,0,0,,-29,Low
content_9082f0406604ceab,0.0,0,0,,13,Low
content_25e9862319a8d6e9,0.0,0,0,,13,Low
content_bd89ff70ce8bbeb9,0.0,0,0,,13,Low
content_cc29f2490fbb3536,0.0,0,0,,1,Low
content_0f4aea6de138b601,0.0,0,0,,-29,Low
content_16ed084d32a8f75f,0.0,0,0,,1,Low
content_7fa951cd1eebf1a2,0.0,0,0,,-29,Low
content_eeb91c8c9b60eed5,0.0,0,0,,-29,Low
content_78dcd58a9cec1d81,0.0,0,0,,1,Low
content_87b6b64537a0d66a,0.0,0,0,,13,Low
content_998dc6de280f6e60,0.0,0,0,,-29,Low
content_18832007c561937d,0.0,0,0,,13,Low
content_8cec4a97bd600619,0.0,0,0,,1,Low
content_962ad97f8fb82317,0.0,0,0,,13,Low
content_e1748152fc4cf187,0.0,0,0,,13,Low
content_4b6c182591f18c2e,0.0,0,0,,-29,Low
content_77b0191a91b6f3f1,0.0,0,0,,1,Low
content_d6ada7c60b976d14,0.0,0,0,,1,Low
content_ae4029568ab4ec2d,0.0,0,0,,13,Low
content_4821244b3ed6948f,0.0,0,0,,13,Low
content_0739e76f10836ccc,0.0,0,0,,-29,Low
content_c45648bb47f332cb,0.0,0,0,,-29,Low
content_79615d9577631271,0.0,0,0,,13,Low
content_367310529e5cfd97,0.0,0,0,,13,Low
content_a31b199efcd5221f,0.0,0,0,,-29,Low
content_5ec0f0271d96bb8b,0.0,0,0,,13,Low
content_c90bb8febed26817,0.0,0,0,,-29,Low
content_728b8ca0eb991749,0.0,0,0,,-29,Low
content_c0ca62adae50f3a9,0.0,0,0,,-29,Low
content_15142a1a238ce46b,0.0,0,0,,-29,Low
content_446e980c12b95d45,0.0,0,0,,13,Low
content_15d66edd20527707,0.0,0,0,,-29,Low
content_3aa1916dea10dbf8,0.0,0,0,,1,Low
content_451d332ba18f0a1f,0.0,0,0,,-29,Low
content_6ddec74a34bfbd7a,0.0,0,0,,13,Low
content_488f0bbf1235a20d,0.0,0,0,,13,Low
content_c63dccd3b476630b,0.0,0,0,,13,Low
content_8e77a0bac46ce2d3,0.0,0,0,,13,Low
content_9d368e350f5f79a5,0.0,0,0,,-29,Low
content_245a17c5854d01bb,0.0,0,0,,-29,Low
content_e9fdc269061a9e13,0.0,0,0,,13,Low
content_54ad0d7732a10525,0.0,0,0,,13,Low
content_b7f51e5b33e269bf,0.0,0,0,,13,Low
content_1a7b7dd2cef91fa9,0.0,0,0,,-29,Low
content_6e9ca324d962d2ed,0.0,0,0,,13,Low
content_dd4132d9857ada1e,0.0,0,0,,-29,Low
content_d1b34c05108817a7,0.0,0,0,,-29,Low
content_d79e6b586619670e,0.0,0,0,,13,Low
content_6fb158f2705166a8,0.0,0,0,,13,Low
content_cb2726c62ea38260,0.0,0,0,,-29,Low
content_ccab882013d3f52a,0.0,0,0,,13,Low
content_5c0ead541c28b5b3,0.0,0,0,,13,Low
content_d650ad64dfa24ec8,0.0,0,0,,-29,Low
content_34e1f65ea27a287d,0.0,0,0,,1,Low
content_c72725ab8b762d0e,0.0,0,0,,1,Low
content_c2fb76d24070a718,0.0,0,0,,-29,Low
content_4158868cc881fd99,0.0,0,0,,-29,Low
content_ec714ffb61b4b6ed,0.0,0,0,,13,Low
content_f8253b84b27c48c1,0.0,0,0,,-29,Low
content_cacf06534872bfb4,0.0,0,0,,13,Low
content_1552012ef58de9f9,0.0,0,0,,-29,Low
content_bd5f3d709b8e735c,0.0,0,0,,13,Low
content_4f0cd0a5e5333db3,0.0,0,0,,13,Low
content_55f95a88d3031f67,0.0,0,0,,-29,Low
content_2b4e405dd411b11c,0.0,0,0,,1,Low
content_f1628103d1941f30,0.0,0,0,,13,Low
content_cc18447e43278983,0.0,0,0,,13,Low
content_b82e380e11607f4a,0.0,0,0,,13,Low
content_d139fb0106989f1c,0.0,0,0,,-29,Low
content_7ac86048cc66497e,0.0,0,0,,13,Low
content_1579e77a1cc335e5,0.0,0,0,,1,Low
content_57c2f398d6c3583a,0.0,0,0,,-29,Low
content_4dcec6f18a9c4245,0.0,0,0,,13,Low
content_4fd8f2216fef24bb,0.0,0,0,,-29,Low
content_a81987591261b307,0.0,0,0,,-29,Low
content_21b077f9ab7ab106,0.0,0,0,,13,Low
content_089a718cbac2f269,0.0,0,0,,13,Low
content_cf12ff78863d732d,0.0,0,0,,-29,Low
content_f3d50ac3959a19c2,0.0,0,0,,1,Low
content_2dc41f678624de7c,0.0,0,0,,-29,Low
content_8d45a81dd472c891,0.0,0,0,,13,Low
content_fd51f54abeb45087,0.0,0,0,,-29,Low
content_1fc475a0f42225ad,0.0,0,0,,13,Low
content_99a13d739356e95a,0.0,0,0,,-29,Low
content_337a5ef9af5e5e15,0.0,0,0,,-29,Low
content_79d40efb71241838,0.0,0,0,,13,Low
content_ebf38e5943852435,0.0,0,0,,-29,Low
content_988a143acc621561,0.0,0,0,,-29,Low
content_d9495f783a71955a,0.0,0,0,,-29,Low
content_252f1f9151b63bc1,0.0,0,0,,13,Low
content_f7ed51c1373863a7,0.0,0,0,,-29,Low
content_f9bfb42a1c35806d,0.0,0,0,,13,Low
content_440310c22891e566,0.0,0,0,,13,Low
content_62ec743d5050496c,0.0,0,0,,-29,Low
content_ecd90fc7b505b7a2,0.0,0,0,,1,Low
content_2cca6812e147fa9c,0.0,0,0,,-29,Low
content_3a4c600cf8243d04,0.0,0,0,,1,Low
content_2c27be41550a182f,0.0,0,0,,-29,Low
content_ab505958ded376dc,0.0,0,0,,13,Low
content_d3eab9f978dcf02d,0.0,0,0,,-29,Low
content_aab1eb0e7aee501f,0.0,0,0,,13,Low
content_b4f7f0df65409c0b,0.0,0,0,,1,Low
content_a1993457853728fe,0.0,0,0,,1,Low
content_771c140df62ce35d,0.0,0,0,,-29,Low
content_8545dafae2483278,0.0,0,0,,13,Low
content_721949f7233c300c,0.0,0,0,,-29,Low
content_16a2dda50f504f39,0.0,0,0,,1,Low
content_8b53742d0ed4aeba,0.0,0,0,,-29,Low
content_14c5d8d585a6ccd7,0.0,0,0,,13,Low
content_e5a15aad9dabce84,0.0,0,0,,-29,Low
content_65f2161002743fd9,0.0,0,0,,13,Low
content_a396511c31dd9117,0.0,0,0,,-29,Low
content_ed2636fd464abf81,0.0,0,0,,-29,Low
content_0f308aae1cba554c,0.0,0,0,,-29,Low
content_784333ea64bab86a,0.0,0,0,,13,Low
content_405e897c7fbf4a18,0.0,0,0,,-29,Low
content_8919938a02a969b9,0.0,0,0,,13,Low
content_bb48b6a9876d5347,0.0,0,0,,13,Low
content_72e026820c547bab,0.0,0,0,,-29,Low
content_d4fca45a7740c293,0.0,0,0,,1,Low
content_795915b003ba02f7,0.0,0,0,,-29,Low
content_d05f051bbc28cef4,0.0,0,0,,-29,Low
content_aaf46c32bbcb3664,0.0,0,0,,-29,Low
content_d12098522d02d48e,0.0,0,0,,-29,Low
content_048d2affc7f3b6d7,0.0,0,0,,-29,Low
content_de4466fe4ecdcc15,0.0,0,0,,13,Low
content_a24e9bb12273ea1d,0.0,0,0,,13,Low
content_9a7df4fcbb773178,0.0,0,0,,13,Low
content_3123af07c78f1811,0.0,0,0,,-29,Low
content_a2279d5a7cf7fec2,0.0,0,0,,13,Low
content_795ca66f2929e78d,0.0,0,0,,1,Low
content_6e6d763a358025b4,0.0,0,0,,-29,Low
content_568352c9fc47fe63,0.0,0,0,,1,Low
content_9fbd83b3edb3bf9f,0.0,0,0,,-29,Low
content_7cacc73a8a6c49e3,0.0,0,0,,13,Low
content_5b19df2f48f2dd57,0.0,0,0,,1,Low
content_17bcc60d0739c9cb,0.0,0,0,,13,Low
content_b7e0799acba1a676,0.0,0,0,,-29,Low
content_9ff2d3f06a0549ba,0.0,0,0,,1,Low
content_b13eaa49f8d52eae,0.0,0,0,,-29,Low
content_4693f56916b9fd46,0.0,0,0,,13,Low
content_3c75e236a5bc65b5,0.0,0,0,,-29,Low
content_9c47ec9446562e64,0.0,0,0,,13,Low
content_ea1f9c6596e2a619,0.0,0,0,,1,Low
content_86e26f947bb95d9e,0.0,0,0,,1,Low
content_190a981acb14e452,0.0,0,0,,-29,Low
content_2e84a504a80d1f8a,0.0,0,0,,1,Low
content_029236dfe1908ddf,0.0,0,0,,-29,Low
content_d654fb1c2bef5172,0.0,0,0,,13,Low
content_723d63238c6f461d,0.0,0,0,,-29,Low
content_c8562fb5a5b43a9f,0.0,0,0,,13,Low
content_511a3c46192b9a98,0.0,0,0,,-29,Low
content_e94398d2dab6781d,0.0,0,0,,-29,Low
content_3ff1334b25e2cd3a,0.0,0,0,,-29,Low
content_291bf4b477e3e4d6,0.0,0,0,,13,Low
content_1ca9b5165ed53f78,0.0,0,0,,13,Low
content_d83b8988702370d0,0.0,0,0,,13,Low
content_1c3a2957dfea82c9,0.0,0,0,,-29,Low
content_e6aba50a6505dfe2,0.0,0,0,,13,Low
content_24a5f8c8c438e472,0.0,0,0,,-29,Low
content_087584b1ac55d274,0.0,0,0,,13,Low
content_313e0ba990684496,0.0,0,0,,13,Low
content_33cabfc89afba556,0.0,0,0,,13,Low
content_0ed9efc3d4517de9,0.0,0,0,,13,Low
content_ef6527fa5807d68a,0.0,0,0,,-29,Low
content_5cfdc722bfa7810b,0.0,0,0,,-29,Low
content_57d619e322929891,0.0,0,0,,13,Low
content_4e4556fb216222f8,0.0,0,0,,1,Low
content_97dd93bf198251c8,0.0,0,0,,13,Low
content_7e28c1f1b4d564aa,0.0,0,0,,13,Low
content_46ce65fbf45ba5f7,0.0,0,0,,-29,Low
content_cd194cadc1bbadb9,0.0,0,0,,13,Low
content_a2c12a48c28e0617,0.0,0,0,,-29,Low
content_63409c23873da4a7,0.0,0,0,,1,Low
content_ff71dce65f17115b,0.0,0,0,,13,Low
content_3fdf25da34757fc9,0.0,0,0,,13,Low
content_bbc1234c857b5ac8,0.0,0,0,,13,Low
content_56f292330136cfa4,0.0,0,0,,13,Low
content_55866c0db9cc20aa,0.0,0,0,,1,Low
content_b1656654210b6b83,0.0,0,0,,13,Low
content_d8fa26394f86aea3,0.0,0,0,,-29,Low
content_c2b06de37f2937d6,0.0,0,0,,-29,Low
content_638f340c70126f00,0.0,0,0,,13,Low
content_2c964571e438e723,0.0,0,0,,-29,Low
content_dbca0a670299b025,0.0,0,0,,1,Low
content_0f8b862d7b15393a,0.0,0,0,,13,Low
content_6adfe0869b6fcf65,0.0,0,0,,13,Low
content_439be6e1256bc21a,0.0,0,0,,13,Low
content_22fa19ca152fc066,0.0,0,0,,13,Low
content_ff233475bb77e060,0.0,0,0,,13,Low
content_c67ace60108da6f1,0.0,0,0,,13,Low
content_6823d78db3220701,0.0,0,0,,1,Low
content_4086c38d4a04cc91,0.0,0,0,,-29,Low
content_2623beea7c0df77b,0.0,0,0,,13,Low
content_33d8ff531405824b,0.0,0,0,,-29,Low
content_127a2c42d7febddb,0.0,0,0,,-29,Low
content_0a74fc1d9c55500c,0.0,0,0,,13,Low
content_d2df498dbcac6696,0.0,0,0,,13,Low
content_6650bfaf58fce7a6,0.0,0,0,,1,Low
content_08a1853cce0766ec,0.0,0,0,,13,Low
content_5905d8c37f3e0eb7,0.0,0,0,,-29,Low
content_37bddfeaf19f9bbb,0.0,0,0,,1,Low
content_81323140d3ea4f38,0.0,0,0,,13,Low
content_44cfa27224198624,0.0,0,0,,-29,Low
content_57d7fa552f2e390c,0.0,0,0,,13,Low
content_afe37e6b20d165b3,0.0,0,0,,-29,Low
content_e1131b1e669acc8c,0.0,0,0,,13,Low
content_8ea2a82922100362,0.0,0,0,,13,Low
content_ad39298cbe043ef7,0.0,0,0,,1,Low
content_2bf336ac98516f5c,0.0,0,0,,13,Low
content_b3ce0cb348c76a67,0.0,0,0,,13,Low
content_38ce721de6c8b477,0.0,0,0,,13,Low
content_84e5bfd37772dfc4,0.0,0,0,,13,Low
content_f192094a5c19cd31,0.0,0,0,,13,Low
content_967669953d877393,0.0,0,0,,13,Low
content_a1962e9dfdab0a38,0.0,0,0,,-29,Low
content_029a1ad165ec4388,0.0,0,0,,13,Low
content_e9e9658a1dd04a3c,0.0,0,0,,-29,Low
content_be3b2fe098f66fc3,0.0,0,0,,1,Low
content_0653496922140160,0.0,0,0,,-29,Low
content_7f1b9376327b2dbf,0.0,0,0,,13,Low
content_aac112b6bb32a0f4,0.0,0,0,,13,Low
content_344007030e7c06f0,0.0,0,0,,13,Low
content_3067c057b699642a,0.0,0,0,,-29,Low
content_584da0a1e364ceba,0.0,0,0,,-29,Low
content_f586d58db07b9b52,0.0,0,0,,-29,Low
content_302eb300e15678bd,0.0,0,0,,13,Low
content_b5b5c859bb13d198,0.0,0,0,,13,Low
content_274d791ea55396a5,0.0,0,0,,13,Low
content_bd5a6280aebc6f6f,0.0,0,0,,1,Low
content_48a3c6f1a8ed71f5,0.0,0,0,,13,Low
content_8307e1ce3e826dd9,0.0,0,0,,-29,Low
content_2864317a0dfc73a6,0.0,0,0,,-29,Low
content_17bd607e7d99da14,0.0,0,0,,-29,Low
content_b2b47de4f1cc4993,0.0,0,0,,-29,Low
content_ad17f942eaf326fa,0.0,0,0,,13,Low
content_b2ef41bcab9bdc4e,0.0,0,0,,-29,Low
content_ce3288f8a8610a56,0.0,0,0,,13,Low
content_ce2c2c81b68f4455,0.0,0,0,,-29,Low
content_2cbb3ffa36d2b543,0.0,0,0,,-29,Low
content_40ae306b2ccd6dd6,0.0,0,0,,13,Low
content_497a6ffd24cd158b,0.0,0,0,,13,Low
content_4d4af2b3a41439e6,0.0,0,0,,13,Low
content_f6cf6e5931390d86,0.0,0,0,,-29,Low
content_bcf02e9e5ffa1ff4,0.0,0,0,,13,Low
content_459e03a3251e96a5,0.0,0,0,,-29,Low
content_c1a3eb95a5bb99b2,0.0,0,0,,13,Low
content_cf01b22e4b9a4717,0.0,0,0,,13,Low
content_0640ae15496051d5,0.0,0,0,,13,Low
content_214de75c0c908d03,0.0,0,0,,-29,Low
content_098594a1bf43fbe9,0.0,0,0,,1,Low
content_253b28ad64c556bd,0.0,0,0,,13,Low
content_e224bc9d9c8d8c7f,0.0,0,0,,13,Low
content_90c8ceb93210974e,0.0,0,0,,-29,Low
content_64fbc54f40f45dc8,0.0,0,0,,13,Low
content_db183b6de0d5d135,0.0,0,0,,13,Low
content_29f41103aa417e49,0.0,0,0,,-29,Low
content_3b818c8499bde976,0.0,0,0,,13,Low
content_a2b156759da4fab8,0.0,0,0,,13,Low
content_2fdcd55af09e1b83,0.0,0,0,,-29,Low
content_d4868f7a20d58920,0.0,0,0,,13,Low
content_15061d7e925da2b7,0.0,0,0,,-29,Low
content_dfd99612cc470215,0.0,0,0,,13,Low
content_43efc682aba575e9,0.0,0,0,,13,Low
content_86c48e5ad7c9867b,0.0,0,0,,13,Low
content_449adfa0eb486b3a,0.0,0,0,,13,Low
content_b6f5e3df0a043650,0.0,0,0,,13,Low
content_9e30e8a829b3811d,0.0,0,0,,13,Low
content_38a32b2c1af94cb0,0.0,0,0,,13,Low
content_27a35658c2a97e43,0.0,0,0,,13,Low
content_972463bad612622a,0.0,0,0,,13,Low
content_be5881b1bc698bef,0.0,0,0,,13,Low
content_a17677dd4f4b4893,0.0,0,0,,13,Low
content_9c7547579dbc13c0,0.0,0,0,,13,Low
content_29288c7ccbf1c700,0.0,0,0,,13,Low
content_36ca6072494645c1,0.0,0,0,,13,Low
content_03e42860eeb7b86f,0.0,0,0,,13,Low
content_004532090053e0a5,0.0,0,0,,13,Low
content_136d7be11c1ea047,0.0,0,0,,13,Low
content_eaec67c37c0a89ab,0.0,0,0,,13,Low
content_3aade6ef088765f9,0.0,0,0,,13,Low
content_9786e017c268b186,0.0,0,0,,1,Low
content_693ae3b2e842f400,0.0,0,0,,13,Low
content_41c87fcc12f7a0c6,0.0,0,0,,13,Low
content_9833383e5cd33629,0.0,0,0,,13,Low
content_85de0381ff3ec773,0.0,0,0,,13,Low
content_5672a1ca3b466c49,0.0,0,0,,13,Low
content_8eb173343d74abd1,0.0,0,0,,13,Low
content_3e31d810930649ab,0.0,0,0,,13,Low
content_784bdb74b421d151,0.0,0,0,,13,Low
content_904ac64fd7591615,0.0,0,0,,13,Low
content_b7596a0a7293bb03,0.0,0,0,,13,Low
content_cf2c253f92dd965b,0.0,0,0,,13,Low
content_02d9305d29ef2a8c,0.0,0,0,,13,Low
content_60d53a601bea66cb,0.0,0,0,,13,Low
content_2711dd08ce10f4b1,0.0,0,0,,13,Low
content_6de9c76f92517771,0.0,0,0,,13,Low
content_1c181b75bee4e29d,0.0,0,0,,13,Low
content_7c875fc9c62493eb,0.0,0,0,,13,Low
content_d26bdd8703149e3f,0.0,0,0,,13,Low
content_2031f10de5cd9719,0.0,0,0,,13,Low
content_8444b3e0228acecf,0.0,0,0,,13,Low
content_b624a3b217d8cd52,0.0,0,0,,13,Low
content_268900c8b98f8dee,0.0,0,0,,13,Low
content_62ebff6530be25bd,0.0,0,0,,13,Low
content_93dfb4fbe4f157e1,0.0,0,0,,13,Low
content_3e1643b4491aefde,0.0,0,0,,13,Low
content_517493b8215164ea,0.0,0,0,,13,Low
content_7b4e1a682ce9befa,0.0,0,0,,13,Low
content_8b2fd13db51e6610,0.0,0,0,,13,Low
content_4ab5de81d5b5a693,0.0,0,0,,13,Low
content_d39d69df56a8037a,0.0,0,0,,13,Low
content_6d3fec6d55126490,0.0,0,0,,13,Low
content_5aed334c7c1dde78,0.0,0,0,,13,Low
content_833e6670882151bb,0.0,0,0,,13,Low
content_0561be943c80202e,0.0,0,0,,13,Low
content_c562ca8d3f5e1e0f,0.0,0,0,,13,Low
content_54896bfdb7f44da5,0.0,0,0,,13,Low
content_3162f4207a835b73,0.0,0,0,,13,Low
content_b1ea308a0ca88ffd,0.0,0,0,,13,Low
content_1d1af87513ec2c05,0.0,0,0,,13,Low
content_cd3664a9b09eb89c,0.0,0,0,,13,Low
content_920d6694a54826d0,0.0,0,0,,13,Low
content_e18b2c04c91af501,0.0,0,0,,13,Low
content_de0a8ac2214dc2e4,0.0,0,0,,13,Low
content_67ec085d8500a558,0.0,0,0,,13,Low
content_5b10a0d3465e155e,0.0,0,0,,13,Low
content_48078724106d7947,0.0,0,0,,13,Low
content_94fc3a19031af80c,0.0,0,0,,13,Low
content_0b2ae31d972b1a53,0.0,0,0,,13,Low
content_5ca0b05231818ca7,0.0,0,0,,13,Low
content_1aa0dfb847f89ca1,0.0,0,0,,13,Low
content_ff82ca7e014d3919,0.0,0,0,,13,Low
content_34156594b287c1d6,0.0,0,0,,13,Low
content_5e6e328d375a1961,0.0,0,0,,13,Low
content_c396d7fc6afa18d0,0.0,0,0,,13,Low
content_cd9367833038be35,0.0,0,0,,13,Low
content_0336c381fc192453,0.0,0,0,,13,Low
content_e7f24f3fa3925b55,0.0,0,0,,13,Low
content_d5f6e4c274236b53,0.0,0,0,,13,Low
content_61463bd38f14fbc1,0.0,0,0,,13,Low
content_b5c1b3706efd007b,0.0,0,0,,13,Low
content_2cc1c3e42bfee945,0.0,0,0,,13,Low
content_c689b8599c30bd28,0.0,0,0,,13,Low
content_6665f159461020f3,0.0,0,0,,13,Low
content_efc8cb288f96e24d,0.0,2,184,14.456521739130435,-13,Low
content_8b6df93b1919cca2,0.0,2,131,13.67175572519084,-13,Low
content_74b01bb93d3223da,0.0,1,116,17.801724137931036,-13,Low
content_9f6988840a210bf7,0.0,2,129,18.790697674418606,-13,Low
content_ed9884e2f111f822,0.0,1,122,9.245901639344263,-13,Low
content_bd4d0052bfede601,0.0,2,337,9.160237388724036,-13,Low
content_035545797539882a,0.0,0,0,,13,Low
content_7a21f67154615f34,0.0,3,322,10.217391304347826,-13,Low
content_18b359d30044049b,0.0,1,165,15.315151515151515,-23,Low
content_46e7bf6f00c66230,0.0,7,713,11.105189340813464,-13,Low
content_2a2ae54e588728de,0.0,6,491,9.059063136456212,-13,Low
content_9a1a90e1bcd28d9f,0.0,1,72,13.98611111111111,-13,Low
content_992f0eadc5fbd964,0.0,3,306,11.545751633986928,-13,Low
content_e16e94bf9f8dd0a6,0.0,1,153,6.411764705882353,-13,Low
content_f29162399032c48d,0.0,2,145,11.96551724137931,-13,Low
content_44a609c8d8dfe8a8,0.0,3,212,10.452830188679245,-13,Low
content_f3dc9caad5516857,0.0,4,203,5.857142857142857,-13,Low
content_6ad1eedbae0ed3af,0.0,2,60,7.166666666666667,-29,Low
content_f503779a5e10ecbc,0.0,1,96,14.541666666666666,-26,Low
content_12f3ceac8da9f446,0.0,3,384,11.393229166666666,-13,Low
content_0cf16134329e393f,0.0,1,322,8.037267080745341,-13,Low
content_8ff2a43b09016fa6,0.0,2,493,11.831643002028397,-13,Low
content_09d67d44d0790ed9,0.0,3,206,11.135922330097088,-13,Low
content_1defaa86fa6ddaf6,0.0,4,421,16.201900237529692,-13,Low
content_72f89fa8b86b10d8,0.0,3,414,12.548309178743962,-13,Low
content_c30db74394a60368,0.0,2,199,13.758793969849247,-13,Low
content_4b447bcb2fd3ad6c,0.0,1,127,18.488188976377952,-13,Low
content_928505e4fecdb053,0.0,3,172,10.354651162790697,-13,Low
content_05a96522baa9eecf,0.0,3,342,12.441520467836257,-13,Low
content_d1f52721bcfff4ad,0.0,1,221,11.592760180995475,-23,Low
content_00bc3627a915d301,0.0,2,139,14.546762589928058,-13,Low
content_92d92d903608b2a5,0.0,2,387,11.34108527131783,-13,Low
content_85e3a69296050038,0.0,1,207,18.51207729468599,-13,Low
content_87b9c790d43001dc,0.0,2,1568,18.632015306122447,-13,Low
content_33ce56b398b1a1a5,0.0,2,151,11.95364238410596,-13,Low
content_0018b50e392faeb8,0.0,1,118,14.389830508474576,-13,Low
content_bb60f01833459fdd,0.0,2,304,14.773026315789474,-13,Low
content_1a72a7bfcade922c,0.0,2,213,12.887323943661972,-13,Low
content_18d04c96701aa331,0.0,2,137,15.824817518248175,-26,Low
content_2c48b454e80c0d3e,0.0,2,153,10.03921568627451,-23,Low
content_f99a61b8e908026a,0.0,0,0,,13,Low
content_98ccb2cdecf1e4d6,0.0,4,439,12.339407744874716,-13,Low
content_127fb75ecee6acbb,0.0,0,0,,13,Low
content_75eebd26cadc29c8,0.0,0,0,,13,Low
content_0c7272391b4ca966,0.0,0,0,,13,Low
content_1405e33a943646de,0.0,0,0,,13,Low
content_32f1f898e4cac24a,0.0,0,0,,13,Low
content_592ee91d72df4546,0.0,0,0,,13,Low
content_e78718cb3e4fb74f,0.0,0,0,,13,Low
content_1dda6271621fa8a0,0.0,0,0,,13,Low
content_80cf29bdfa01e4ef,0.0,0,0,,13,Low
content_16a77ff0ecd6c3a8,0.0,0,0,,13,Low
content_2c55b2d1f890440a,0.0,0,0,,13,Low
